#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2023-06-21-10-42-19
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1602054846.842741	CfbVQR18WK2qeP320k	198.232.186.10	26	131.243.64.12	123	3	4	1	1024.000000	0.000000	0.000000	0.001221	GPS\x00	1602054832.275915	1602054846.841280	1602054846.842546	1602054846.842563	0
1602054848.272532	CYmon4iPfyojZqRO8	198.232.186.10	164	131.243.64.11	123	3	3	6	1024.000000	0.000000	0.045456	1.318100	192.168.128.12	1602054847.725163	1602053823.718064	1602053823.761022	1602054847.772166	0
1602054848.273208	CYmon4iPfyojZqRO8	198.232.186.10	164	131.243.64.11	123	3	4	1	1024.000000	0.000000	0.000000	0.001144	GPS\x00	1602054838.276157	1602054847.772166	1602054848.272937	1602054848.272991	0
1602054848.288222	Cfs6T2i0QlR269lWk	198.232.186.10	164	131.243.64.12	123	3	3	6	1024.000000	0.000000	0.045456	1.318100	192.168.128.12	1602054847.724881	1602053823.734631	1602053823.777641	1602054847.787886	0
1602054848.288741	Cfs6T2i0QlR269lWk	198.232.186.10	164	131.243.64.12	123	3	4	1	1024.000000	0.000000	0.000000	0.000992	GPS\x00	1602054848.275860	1602054847.787886	1602054848.288545	1602054848.288562	0
1602054852.641810	CohkED2L2nwS3nXZbk	198.232.186.10	137	131.243.64.12	123	3	3	5	8192.000000	0.000000	0.012283	0.276077	10.1.128.12	1602053842.834827	1602046660.624131	1602046660.581869	1602054852.584831	0
1602054852.642757	CohkED2L2nwS3nXZbk	198.232.186.10	137	131.243.64.12	123	3	4	1	8192.000000	0.000000	0.000000	0.001068	GPS\x00	1602054848.275860	1602054852.584831	1602054852.642544	1602054852.642561	0
1602054853.276388	CIKQa9SuvCez4qmle	198.232.186.10	43	131.243.64.11	123	3	3	5	1024.000000	0.000000	0.013885	0.160019	10.1.128.12	1602053843.467200	1602053829.263087	1602053829.273212	1602054853.279203	0
1602054853.277232	CIKQa9SuvCez4qmle	198.232.186.10	43	131.243.64.11	123	3	4	1	1024.000000	0.000000	0.000000	0.001221	GPS\x00	1602054838.276157	1602054853.279203	1602054853.276962	1602054853.277008	0
1602054853.277982	CwNqr724RTU4ARMGH2	198.232.186.10	43	131.243.64.12	123	3	3	5	1024.000000	0.000000	0.013336	0.134033	10.1.128.12	1602054853.280815	1602053829.274632	1602053829.285025	1602054853.280820	0
1602054853.278766	CwNqr724RTU4ARMGH2	198.232.186.10	43	131.243.64.12	123	3	4	1	1024.000000	0.000000	0.000000	0.001068	GPS\x00	1602054848.275860	1602054853.280820	1602054853.278546	1602054853.278563	0
